Date,ACWI,BTC-USD,GLD,HYG,IWM,KRE,LQD,QQQ,RSP,SMH,SOXX,SPY,UUP,XLP,XLU,XLY,^VIX
2024-12-17,118.81047058105469,,243.94000244140625,73.0944595336914,228.09458923339844,61.16084289550781,102.14043426513672,531.5677490234375,175.68890380859375,248.0850830078125,222.16470336914062,593.6513061523438,27.97868537902832,78.26605987548828,36.72187042236328,118.22611999511719,15.869999885559082
2024-12-18,115.27901458740234,,239.25999450683594,72.34390258789062,217.99630737304688,57.98540115356445,100.87409210205078,512.3904418945312,170.4903106689453,240.17486572265625,213.94775390625,575.9584350585938,28.302513122558594,77.07482147216797,35.85529327392578,112.8982162475586,27.6200008392334
2024-12-19,115.2888412475586,,239.60000610351562,72.26988983154297,217.02894592285156,57.47541046142578,100.32801818847656,510.1086730957031,169.9246063232422,237.07826232910156,210.35536193847656,575.7815551757812,28.3580265045166,76.52722930908203,36.0180778503418,112.74514770507812,24.09000015258789
2024-12-20,116.19384765625,,242.10000610351562,72.72335815429688,219.0624237060547,58.514644622802734,100.72345733642578,514.563232421875,172.30447387695312,240.8894500732422,213.18362426757812,582.697265625,28.219242095947266,76.79622650146484,36.59260559082031,113.03153991699219,18.360000610351562
2024-12-23,116.91194152832031,,240.9600067138672,72.52900695800781,218.55899047851562,58.71034622192383,100.43157958984375,519.5764770507812,172.5393524169922,248.44692993164062,219.63412475585938,586.1866455078125,28.322710037231445,76.39161682128906,36.71714782714844,113.37437438964844,16.780000686645508
2024-12-24,117.8956298828125,,241.44000244140625,72.76038360595703,220.51348876953125,59.13662338256836,100.74227905273438,526.621826171875,173.84112548828125,250.5902557373047,221.89675903320312,592.7020874023438,28.400068283081055,76.89494323730469,36.91990280151367,115.99637603759766,14.270000457763672
2024-12-26,117.99400329589844,95795.515625,243.07000732421875,72.94547271728516,222.77398681640625,59.41758728027344,100.83641052246094,526.2640380859375,174.125,250.15162658691406,221.82730102539062,592.7416381835938,28.34204864501953,77.13694763183594,36.8330078125,115.56597137451172,14.729999542236328
2024-12-27,117.09884643554688,94164.859375,241.39999389648438,72.6955795288086,219.52635192871094,58.681278228759766,100.41275787353516,519.2683715820312,172.94065856933594,247.6294708251953,219.95166015625,586.5020751953125,28.293699264526367,76.75943756103516,36.726810455322266,113.65636444091797,15.949999809265137
2024-12-28,,95163.9296875,,,,,,,,,,,,,,,
2024-12-29,,93530.2265625,,,,,,,,,,,,,,,
2024-12-30,115.89873504638672,92643.2109375,240.6300048828125,72.79740142822266,217.83837890625,58.535953521728516,100.84584045410156,512.3621215820312,171.1984405517578,243.9010772705078,215.62489318847656,579.8092041015625,28.322710037231445,75.8592300415039,36.57232666015625,111.83085632324219,17.399999618530273
2024-12-31,115.58395385742188,93429.203125,242.1300048828125,72.78813934326172,218.11477661132812,58.468135833740234,100.59162902832031,508.009765625,171.51162719726562,241.41879272460938,213.8485107421875,577.6997680664062,28.448415756225586,76.09154510498047,36.538536071777344,110.98983764648438,17.350000381469727
2025-01-01,,94419.7578125,,,,,,,,,,,,,,,
2025-01-02,115.35770416259766,96886.875,245.4199981689453,72.96397399902344,218.29246520996094,57.81903839111328,100.6010513305664,507.01611328125,171.01246643066406,244.03067016601562,215.16839599609375,576.2803344726562,28.690160751342773,75.8592300415039,36.81852340698242,109.5304183959961,17.93000030517578
